,acousticness,album_name,artist,artist_followers,artist_genres,artist_popularity,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,lyrics,mode,speechiness,tempo,time_signature,track_name,track_popularity,valence
28,0.0592,The Martin Garrix Collection,"Martin Garrix,Bebe Rexha",9212791.0,"big room,edm,pop,progressive house,tropical house",85.0,0.49,195840.0,0.485,0.0,0.0,4.0,0.337,-6.237,"name, name in the name of in the name, name in the name, name if i told you this was only gonna hurt if i warned you that the fire's gonna burn would you walk in? would you let me do it first? do it all in the name of love would you let me lead you even when you're blind? in the darkness, in the middle of the night in the silence, when there's no one by your side would you call in the name of love? in the name of love, name of love in the name of love, name of love in the name of in the name, name if i told you we could bathe in all the lights would you rise up, come and meet me in the sky? would you trust me when you're jumping from the heights? would you fall in the name of love? when there's madness, when there's poison in your head when the sadness leaves you broken in your bed i will hold you in the depths of your despair and it's all in the name of love in the name of love, name of love in the name of love, name of love in the name of in the name of in the name of in the name, name in the name of i wanna testify scream in the holy light you bring me back to life and it's all in the name of love in the name of love, name of love in the name of love, name of love in the name of in the name, name in the name of",0.0,0.0406,133.889,4.0,In the Name of Love,35.0,0.196
29,0.0736,Cold Water (feat. Justin Bieber & MØ),"Major Lazer,Justin Bieber,MØ",5211318.0,"dance pop,edm,electro house,moombahton,pop,pop rap,tropical house",80.0,0.608,185352.0,0.798,0.0,0.0,6.0,0.156,-5.092,"everybody gets high sometimes, you know what else can we do when we're feelin' low? so take a deep breath and let it go you shouldn't be drowning on your own and if you feel you're sinking, i will jump right over into cold, cold water for you and although time may take us into different places i will still be patient with you and i hope you know... i won't let go i'll be your lifeline tonight i won't let go i'll be your lifeline tonight 'cause we all get lost sometimes, you know? it's how we learn and how we grow and i wanna lay with you 'til i'm old, o-old you shouldn't be fighting on your own and if you feel you're sinking, i will jump right over into cold, cold water for you and although time may take us into different places i will still be patient with you and i hope you know... i won't let go and i won't let go, no-no, no-no, no i won't i'll be your lifeline tonight i won't let go i'll be your lifeline tonight come on, come on save me from my rocking boat i just wanna stay afloat i'm all alone and i hope, i hope someone's gonna take me home somewhere i can rest my soul (rest my soul) i need to know you won't let go and i won't let go, no-no, no-no, no, i won't i'll be your lifeline tonight you won't let go i'll be your lifeline tonight i won't let go, no no, no no, no, i won't i'll be your lifeline tonight you won't let go i'll be your lifeline tonight",0.0,0.0432,92.943,4.0,Cold Water (feat. Justin Bieber & MØ),39.0,0.501
30,0.116,Rompiendo Fronteras,Alejandro Fernandez,2032849.0,"grupera,latin,latin arena pop,latin pop,mexican pop,ranchera,tropical",77.0,0.81,157200.0,0.474,0.0,0.0,0.0,0.281,-7.117,"tengo tantas ganas de mirarte que no sé ni dónde empiezan menos donde se terminan tengo un corazón que me reclama por qué diablos te dejé que te escaparas de mi vida tengo un montón de sueños rotos y 10 mil atardeceres esperando que regreses tengo que decirte lo que siento pues no puedo darme el lujo de perderte para siempre quiero que vuelvas, me hacen falta tus manos y tus caricias recorriendo mi piel tengo un montón de besos acumulados haciendo pausa hasta que te vuelva a ver quiero que vuelvas porque no me acostumbro a no verte pasear por mi habitación yo sé que tú también te mueres por verme porque esta historia nunca se terminó tú y yo tenemos tantas cosas pendientes miles de besos esperando uno más a que dejemos por un lado este orgullo pa' volver a empezar quiero que vuelvas me hacen falta tus manos y tus caricias recorriendo mi piel tengo un montón de besos acumulados haciendo pausa hasta que te vuelva a ver quiero que vuelvas porque no me acostumbro a no verte pasear por mi habitación yo sé que tú también te mueres por verme porque esta historia nunca se terminó tú y yo tenemos tantas cosas pendientes miles de besos esperando uno más a que dejemos por un lado este orgullo pa' volver a empezar",1.0,0.0543,120.071,4.0,Quiero Que Vuelvas,2.0,0.778
31,0.0841,Heathens,Twenty One Pilots,12003595.0,"pop punk,rock",86.0,0.732,195920.0,0.396,0.0,3.58e-05,4.0,0.105,-9.348,"all my friends are heathens, take it slow (in the city, boy, in the city) wait for them to ask you who you know please don't make any sudden moves you don't know the half of the abuse all my friends are heathens, take it slow wait for them to ask you who you know please don't make any sudden moves you don't know the half of the abuse welcome to the room of people who have rooms of people that they loved one day locked away just because we check the guns at the door doesn't mean our brains will change from hand grenades you're lovin' on the psychopath sitting next to you you're lovin' on the murderer sitting next to you you'll think, ""how'd i get here, sitting next to you?"" but after all i've said, please don't forget all my friends are heathens, take it slow wait for them to ask you who you know please don't make any sudden moves you don't know the half of the abuse we don't deal with outsiders very well they say newcomers have a certain smell you have trust issues, not to mention they say they can smell your intentions you're lovin' on the freakshow sitting next to you you'll have some weird people sitting next to you you'll think ""how did i get here, sitting next to you?"" but after all i've said, please don't forget (watch it, watch it) all my friends are heathens, take it slow (in the city, boy, in the city) wait for them to ask you who you know please don't make any sudden moves you don't know the half of the abuse all my friends are heathens, take it slow (watch it) wait for them to ask you who you know (watch it) please all my friends are heathens, take it slow (watch it) wait for them to ask you who you know why'd you come? you knew you should have stayed (it's blasphemy) i tried to warn you just to stay away (wouldn't listen to me) and now they're outside ready to bust (to bust) (and guess what) it looks like you might be one of us",0.0,0.0286,90.024,4.0,Heathens,82.0,0.548
32,0.171,Latina,"Thalía,Maluma",1859746.0,"dance pop,latin,latin pop,mexican pop,pop,tropical",74.0,0.78,227693.0,0.929,0.0,0.0,11.0,0.0677,-0.739,"thalía maluma desde esa noche te extraño en mi habitación creo que puedo caer en una adicción contigo no me esperaba jamás una historia así siento mil cosas por ti, siento mil cosas entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí ¿que es lo que te pasa que no quieres, amor? entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí pero me da miedo enamorarme, de ti y yo de ti, y yo de ti tu no de mi, tu no de mi y yo de ti pero me da miedo enamorarme, de ti y yo de ti, y yo de ti tu no de mi, tu no de mi y yo de ti pero me da miedo enamorarme, amor quiero llenarte de mil cosas y rosas de mil colores quiero darte las canciones, que solo te hablen de amores y que pienses en mi, quiero que seas feliz ya sufrí lo que debía sufrir, casi no logro creer en mi tomemoslo lento, aunque no sea lo que siento desde esa noche te extraño en mi habitación creo que puedo caer en una adicción contigo no me esperaba jamás una historia así siento mil cosas por ti, siento mil cosas entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí ¿que es lo que te pasa que no quieres, amor? entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí pero me da miedo enamorarme, de ti y yo de ti, y yo de ti tu no de mi, tu no de mi y yo de ti pero me da miedo enamorarme pretty boy entonces me dices que me quieres, dices que me adoras que entre todos los hombres soy yo quien la enamora baby, por que no te decides a entregarme tu corazoncito voy a cuidarte quiero llenarte de mil cosas y rosas de mil colores quiero darte las canciones, que solo te hablen de amores y que pienses en mi, quiero que seas feliz ya sufrí lo que debía sufrir, casi no logro creer en mi tomemoslo lento, aunque no sea lo que siento baby aah-ah-aah muero por tenerte aquí amor, amor, amor, amor entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí ¿que es lo que te pasa que no quieres, amor? entiende que desde esa noche, solamente pienso en ti desde esa noche, muero por tenerte aquí pero me da miedo enamorarme, de ti y yo de ti, y yo de ti tu no de mi, tu no de mi y yo de ti pero me da miedo enamorarme, de ti y yo de ti, y yo de ti tu no de mi, tu no de mi y yo de ti pero me da miedo enamorarme, amor",0.0,0.0532,95.012,4.0,Desde Esa Noche,70.0,0.837
33,0.111,Que Bendición,Banda Sinaloense MS de Sergio Lizárraga,5249767.0,"banda,norteno,regional mexican",81.0,0.779,248120.0,0.445,0.0,5.44e-06,7.0,0.0992,-5.59,"yo creo que hasta aquí la vamos a dejar hubiera preferido decirlo en persona es que supe algunas cosas que no me gustaron no entrare en detalles sabes de que hablo por que eres así... por que eres así no te deseo mal de corazón te digo deseo que seas feliz aunque no sea conmigo no sabes el desorden que me has provocado cuando al fin logre tener acomodado todo mi interior... de que me sirvió yo no merezco ser segunda opción de nadie de todo esto, aquí yo soy el responsable por no preguntar antes de empezar y se que aveces nada sale como uno quiere no pasa nada aquí ninguno de los dos se muere me vas a olvidar, te voy a olvidar y si al principio hubieras dicho la verdad no me hubiera enamorado yo también se jugar suerte en todo.... tengo que colgar yo no merezco ser segunda opción de nadie de todo esto, aquí yo soy el responsable por no preguntar antes de empezar y se que aveces nada sale como uno quiere no pasa nada aquí ninguno de los dos se muere me vas a olvidar, te voy a olvidar y si al principio hubieras dicho la verdad no me hubiera enamorado yo también se jugar (bueno pues) suerte en todo.... tengo que colgar.",1.0,0.0329,126.007,4.0,Tengo Que Colgar,72.0,0.642
34,0.0724,Visionary,"Farruko,Ky-Mani Marley",5180116.0,"latin,reggaeton,trap latino,tropical",89.0,0.827,197840.0,0.646,0.0,0.0,1.0,0.247,-4.727,"yo farruko visionary cómo te puedo complacer dime te ofrezco algo de beber quizas no te haya dicho esto antes pero es que yo no me atrevo a preguntarte como quisiera yo beber contigo y que tu y yo olvidemos que somos amigos por un rato tu chilling, yo chilling vamos a pasarla bien tu chilling, yo chilling lentamente nos sube la nota velas encendidas botella de champange dos copas no hay quien se resista a tu rico olor yo quiero ver mas allá de tu ropa interior entonces bailame lento que yo quiero sentir tu cuerpo ya que cerquita yo te tengo ven aprovechemos el momento bailame como solo tu lo sabes hacer bebé lúcete yo así mismo fue como yo lo soñé she sassy i can tell by look in her eyes that she wants me so we drink 'til we drunk now she calling me papi no me importa lo que vaya a pasar mami (mami) excuse me, señorita i want explain una cosita dime porque tu eres tan bonita you're sweeter than themelody that's playing through my speakers tonight i'll be the student, baby you can be my teacher que tienes tu que me gusta a mi me hace sentir bien chilling baby tu me tienes sumergido en un trance solo te pido un chance un ratito contigo entonces bailame lento que yo quiero sentir tu cuerpo ya que cerquita yo te tengo ven aprovechemos el momento bailame como solo tu lo sabes hacer bebé lúcete yo así mismo fue como yo lo soñé tu chilling, yo chilling vamos a pasarla bien tu chilling, yo chilling bailame yeaah farru mas flow ky-mani maetro marley visionary sharo torres farru bailame",0.0,0.0766,92.057,4.0,Chillax (feat. Ky-Mani Marley),71.0,0.512
35,0.0353,"At Night, Alone.","Mike Posner,Seeb",803233.0,"dance pop,pop,pop rap",74.0,0.663,197933.0,0.713,1.0,7.68e-06,7.0,0.0843,-6.647,"i took a pill in ibiza to show avicii i was cool and when i finally got sober, felt 10 years older but fuck it, it was something to do i'm living out in la i drive a sports car just to prove i'm a real big baller cause i made a million dollars and i spend it on girls and shoes but you don't wanna be high like me never really knowing why like me you don't ever wanna step off that roller coaster and be all alone you don't wanna ride the bus like this never knowing who to trust like this you don't wanna be stuck up on that stage singing stuck up on that stage singing all i know are sad songs, sad songs darling, all i know are sad songs, sad songs i'm just a singer who already blew his shot i get along with old timers cause my name's a reminder of a pop song people forgot and i can't keep a girl, no cause as soon as the sun comes up i cut 'em all loose and work's my excuse but the truth is i can't open up now you don't wanna be high like me never really knowing why like me you don't ever wanna step off that roller coaster and be all alone you don't wanna ride the bus like this never knowing who to trust like this you don't wanna be stuck up on that stage singing stuck up on that stage singing all i know are sad songs, sad songs darling, all i know are sad songs, sad songs i took a plane to my home town i brought my pride and my guitar all my friends are all gone but there's manicured lawns and the people still think i'm a star i walked around downtown i met some fans on lafayette they said tell us how to make it cause we're getting real impatient so i looked 'em in the eye and said you don't wanna be high like me never really knowing why like me you don't ever wanna step off that roller coaster and be all alone you don't wanna ride the bus like this never knowing who to trust like this you don't wanna be stuck up on that stage singing stuck up on that stage singing all i know are sad songs, sad songs darling, all i know are sad songs, sad songs i took pill in ibiza",0.0,0.112,101.965,4.0,I Took A Pill In Ibiza - Seeb Remix,21.0,0.69
36,0.188,Viejo Marihuano,Cartel De Santa,3680701.0,"latin hip hop,mexican hip hop,rock en espanol",77.0,0.663,225240.0,0.801,1.0,0.0,0.0,0.166,-4.086,"leve, neta que te extraño un leve aquí ando por si te atreves la vida es breve y yo ya viví de más que más da si ya no vas a estar pa' cantar y fumar como siempre baby, neta que yo sí te quiero trato y no puedo no ser mujeriego y como quisiera cambiar pa' poder despertar a tu lado claro que la quiero a mi lado pero se encabrona por cosas del pasado ni como cambiarlo, eso ya está escrito dicen que palo dado no lo quita ni diosito no sé cómo te explico, puedo pedir perdón pero no borrar mi acción, tú sabías que era un cabrón no tengo solución desde que no te tengo aunque me mires riendo, por eso voy y vengo con una y con otra, nomás pienso en tu boca besándome en la cama, en el estudio y en la troca pinche vieja loca, ni sé cómo le hiciste perdí lo que perdiste, pa' mi el amor no existe otro te desviste como yo las desvisto te mande un mensaje, me dejaste en visto ni pa' que le insisto, si ya está decidida a sacarme de su vida, como yo nadie te cuida no creo que te cuiden como yo lo hice escribí la rola pa' que veas cuanto te quise leve, neta que te quise un leve te quise como se debe y no fue breve aún no te puedo olvidar qué más da si ya no vas a estar pa' cantar y fumar como siempre baby, neta que yo sí te quiero trato y no puedo no ser mujeriego y como quisiera cambiar pa poder despertar en tu cama con ganas fumando marihuana mil dramas por culpa de otras damas mi suerte tenerte y conocerte para después perderte siento que eres mi karma mi calma se fue atrás de tus nalgas tus nalgas se fueron por ahí mi alma se fue atrás de tus ojos ni tus ojos, ni tus nalgas yo los miro por aquí por eso yo aprendí, a mirar sin mirar a sentir sin sentir, por eso yo aprendí por eso yo perdí, por eso te perdí no creas que no te vi, por que yo sí te vi yo te vi bailando y no era conmigo yo te vi bailando y era con mi amigo ni pa' que te digo, que te quise un chingo que ando arrepentido, que sin ti no vivo que eres mi motivo, que te veo y suspiro que por ti respiro, que tu luz me guía que desde ese día te recordaría mi vida vacía mi vida vacía desde ese día te extraño un leve, pero un leve nomás",1.0,0.246,177.843,4.0,Leve,72.0,0.678
37,0.00383,Just Hold On,"Steve Aoki,Louis Tomlinson",2973623.0,"big room,dance pop,edm,electro house,pop,tropical house",81.0,0.647,198774.0,0.932,0.0,1.5e-06,11.0,0.0574,-3.515,"wish that you could build a time machine so you could see the things no one can see feels like you're standing on the edge looking at the stars and wishing you were them ‪what do you do when a chapter ends?‬ ‪do you close the book and never read it again?‬ ‪where do you go when your story's done?‬ ‪you can be who you were or who you'll become‬ oh-oh-oh, oh-oh-oh oh, if it all goes wrong‬ oh-oh-oh, oh-oh-oh oh, darling just hold on‬ ‪the sun goes down and it comes back up‬ ‪the world it turns no matter what‬ oh-oh-oh, oh-oh-oh oh, if it all goes wrong darling, just hold on oh-oh-oh, oh-oh-oh oh, darling, just hold on oh-oh-oh, oh-oh-oh oh it's not over 'til it's all been said‬ ‪it's not over 'til your dying breath‬ ‪so what do you want them to say when you're gone?‬ ‪that you gave up or that you kept going on?‬ ‪what do you do when a chapter ends?‬ ‪do you close the book and never read it again?‬ ‪where do you go when your story's done?‬ ‪you can be who you were or who you'll become‬ oh-oh-oh, oh-oh-oh oh, ‪if it all goes wrong‬ oh-oh-oh, oh-oh-oh oh, darling just hold on‬ ‪the sun goes down and it comes back up‬ ‪the world it turns no matter what‬ oh-oh-oh, oh-oh-oh oh, if it all goes wrong darling, just hold on oh-oh-oh, oh-oh-oh oh darling, just hold on oh-oh-oh, oh-oh-oh oh if it all goes wrong oh-oh-oh, oh-oh-oh oh darling just hold on oh-oh-oh, oh-oh-oh oh if it all goes wrong, darling just hold on",1.0,0.0824,114.991,4.0,Just Hold On,72.0,0.374
38,0.0631,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN,Taylor Swift",7113853.0,"dance pop,pop,post-teen pop",83.0,0.735,245200.0,0.451,0.0,1.3e-05,0.0,0.325,-8.374,"hey what's up? it's been a while talking 'bout it's not my style thought i'd see what's up, while i'm lighting up it's cold-hearted, cold-hearted know it's late, but i'm so wired saw your face and got inspired guess you let it go, now you're good to go it's cold-hearted, cold-hearted oh, oh, it's probably gonna sound wrong promise it won't last long oh, oh, if we can never go back thought you'd like to know that he, won't touch you like i do he, won't love you like i would he don't know your body he don't do you right he won't love you like i would love you like i would it's okay to want me, 'cause i want you been thinkin' it over, but i'm through so stop wasting all my time, messing with my mind it's cold-hearted, cold-hearted oh, oh, it's probably gonna sound wrong promise it won't last long oh, oh, if we can never go back thought you'd like to know that he, won't touch you like i do he, won't love you like i would he don't know your body he don't do you right he won't love you like i would love you like i would, like i would he, won't touch you like i do he, won't love you like i would he don't know your body he don't do you right he won't love you like i would love you like i would, like i would he can't love you like i would he can't love you like i could he don't know your body he don't know your body he, won't touch you like i do he, won't love you like i would he don't know your body he don't do you right he won't love you like i would love you like i would, like i would he, won't touch you like i do he, won't love you like i would he don't know your body he don't do you right he won't love you like i would love you like i would, like i would",1.0,0.0585,117.973,4.0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",29.0,0.0862
39,0.117,Energía,J Balvin,13303716.0,"latin,pop,reggaeton",92.0,0.729,209427.0,0.888,0.0,1.55e-05,10.0,0.125,-2.864,"infinity no llores por un bobo si te deja sola yo te robo (eh) te llevo a un lugar escondido (eh) donde podremos estar solos (solos tú y yo) no llores por un bobo si te deja sola yo te robo te llevo a un lugar escondido donde podremos estar solos solos, solos, solos la-la-la-la (ah-ah) la-la-la-la (yeh-eh) no llores muñeca, y vamos pa' la discoteca mami la-la-la-la (ah-ah) la-la-la-la (yeh-eh) mami, no más lágrimas que amores en la calle siempre hay de más (leggo') es bobo lo sé, lo imaginé mi mente pensando cuándo la podría tener a usted él es un b-o-b-o yo solo veo-veo cómo te pierdes el deseo deja que el sol hoy te despierte en mi cama y que la luna sepa que estás aquí sin hablar de amor ni de esas cosas raras tú eres libre así que vuela mami deja que el sol hoy te despierte en mi cama y que la luna sepa que estás aquí sin hablar de amor ni de esas cosas raras tú eres libre así que vuela mami la-la-la-la (ah-ah) la-la-la-la (yeh-eh) no llores muñeca, y vamos pa' la discoteca mami la-la-la-la (ah-ah) la-la-la-la (yeh-eh) mami, no más lágrimas que amores en la calle siempre hay de más bailando, así te quiero ver mi vida olvídate de él mami, no más lágrimas que amores en la calle siempre hay de más bailando, así te quiero ver mi vida olvídate de él mami, no más lágrimas que amores en la calle siempre hay de más no llores por un bobo si te deja sola yo te robo (eh) te llevo a un lugar escondido (nah) donde podremos estar solos no llores por un bobo si te deja sola yo te robo te llevo a un lugar escondido donde podremos estar solos solos, solos, solos la-la-la-la (ah-ah) la-la-la-la (yeh-eh) no llores muñeca (no), y vamos pa' la discoteca mami la-la-la-la (ah-ah) la-la-la-la (yeh-eh) mami, no más lágrimas que amores en la calle siempre hay de más j balvin, men! what up my ginzas? sky rompiendo mo-mo-mosty bull nene infinity music (infinity) deja que el sol hoy te despierte en mi cama y que la luna sepa que estás aquí sin hablar de amor ni de esas cosas raras tú eres libre así que vuela mami deja que el sol hoy te despierte en mi cama y que la luna sepa que estás aquí sin hablar de amor ni de esas cosas raras tú eres libre así que vuela mami leggo'",1.0,0.122,177.908,4.0,Bobo,4.0,0.8
40,0.0575,Mis Planes Son Amarte,Juanes,2173416.0,"colombian pop,cumbia,dance pop,latin,latin pop,mexican pop,pop,rock en espanol,tropical",77.0,0.745,167453.0,0.66,0.0,0.0,0.0,0.108,-5.461,"hola, me inspiras cuando caminas con tu mirada me devoras tú sabes que me fascinas de esquina a esquina de abajo a arriba con tu sabor a latina se siente que no pasan las horas me sacas de la rutina mi vida es mejor ahora quédate hasta el amanecer yo que he esperado tanto apágame este fuego, fuego con tus labios me quemo, quemo hasta las sabanas las prendemos mira lo bien que nos entendemos cuando lo hacemos quiero, quiero que de la cama pasemo' al cielo y no te vayas porque me muero mira lo bien que nos entendemos cuando lo hacemos nena, me inspiras cuando caminas me pierdo en tus caderas eres la cosa más linda de esquina a esquina de abajo a arriba con tu sabor a latina se siente que no pasan las horas me sacas de la rutina mi vida es mejor ahora quédate hasta el amanecer yo que he esperado tanto apágame este fuego, fuego con tus labios me quemo, quemo hasta las sabanas las prendemos mira lo bien que nos entendemos cuando lo hacemos quiero, quiero que de la cama pasemo' al cielo y no te vayas porque me muero mira lo bien que nos entendemos cuando lo hacemos fuego, fuego (tu sonrisa, fuego que me mata) con tus labios me quemo, quemo (tu aceleras este sentimiento) fuego, fuego (ven baila conmigo esta noche) con tus labios me quemo, quemo (ay yo me quemo, me quemo, quemo) este fuego, fuego con tus labios me quemo, quemo hasta las sabanas las prendemos mira lo bien que nos entendemos cuando lo hacemos quiero, quiero que de la cama pasemos al cielo y no te vayas porque me muero mira lo bien que nos entendemos cuando lo hacemos",1.0,0.0878,95.154,4.0,Fuego,62.0,0.934
41,0.658,El Karma,Ariel Camacho y Los Plebes Del Rancho,1571418.0,"banda,regional mexican pop",68.0,0.713,209121.0,0.44,0.0,2.24e-05,7.0,0.0791,-4.714,"¿cómo te pago, todas las noches todas las veces que me has hecho tan feliz? tu te entregas totalmente me demuestras que eres solo para mi ¿cómo te digo? ¿cómo te explico? que necesito estarte haciendo sonreír no puedo ver tu carita destrozada por el llanto y la tristeza porque me pone a sufrir te metiste completamente en mi vida no hay un momento que no esté pensando en ti y te metiste como el agua entre mis manos para quedarte siempre, siempre junto a mi y te metiste así como no queriendo me ilusionaste, me enamoraste y hoy soy solo para ti ¿cómo te digo? ¿cómo te explico? que necesito estarte haciendo sonreír no puedo ver tu carita destrozada por el llanto y la tristeza porque me pone a sufrir te metiste completamente en mi vida no hay un momento que no esté pensando en ti y te metiste como el agua entre mis manos para quedarte siempre, siempre junto a mi y te metiste así como no queriendo me ilusionaste, me enamoraste y y hoy soy solo para ti",1.0,0.0391,152.031,3.0,Te Metiste,69.0,0.809
42,0.142,SremmLife 2 (Deluxe),"Rae Sremmurd,Gucci Mane",4628753.0,"hip hop,pop,pop rap,rap,southern hip hop,trap music",80.0,0.794,291893.0,0.632,1.0,0.0,0.0,0.128,-6.163,"black beatles in the city be back immediately to confiscate the moneys (ear drummers) that girl is a real crowd pleaser small world, all her friends know of me young bull livin' like an old geezer quick release the cash, watch it fall slowly frat girls still tryna get even haters mad for whatever reason smoke in the air, binge drinking they lose it when the dj drops the needle black beatles in the city be back immediately to confiscate the moneys (ear drummers) that girl is a real crowd pleaser small world, all her friends know of me young bull livin' like an old geezer quick release the cash, watch it fall slowly frat girls still tryna get even haters mad for whatever reason smoke in the air, binge drinking they lose it when the dj drops the needle",1.0,0.0649,145.926,4.0,Black Beatles,78.0,0.355
43,0.581,Que Bendición,Banda Sinaloense MS de Sergio Lizárraga,5249767.0,"banda,norteno,regional mexican",81.0,0.756,176800.0,0.526,0.0,1.08e-05,8.0,0.0875,-5.379,los besos de mi boca no fueron suficientes para que te quedaras conmigo para siempre no me alcanzo el cariño para verte contenta te amaba como un loco y no te diste cuenta me resultaron falsas todas de tus palabras tus manos me mentían cuando me acariciaban de que sirvió rogarte para que te quedaras mi error fue darte todo cuando no vales nada me vas a extrañar te apuesto lo que quieras que vas a buscarme y vas a llorar porque tú a mi jamás supiste valorarme te vas a acordar de todas nuestras travesuras pero será muy tarde me vas a extrañar porque un amor como este no fácil se olvida y nadie sabrá hacerte todas las cosas que yo a ti te hacia pero fue un error entregar mi corazón a quien no lo merecía (y te juro que me vas a extrañar chiquitita) me vas a extrañar te apuesto lo que quieras que vas a buscarme y vas a llorar porque tú a mi jamás supiste valorarme te vas a acordar de todas nuestras travesuras pero será muy tarde me vas a extrañar porque un amor como este no fácil se olvida y nadie sabrá hacerte todas las cosas que yo a ti te hacia pero fue un error entregar mi corazón a quien no lo merecía,1.0,0.0408,144.942,3.0,Me Vas a Extrañar,74.0,0.94
44,0.285,Que Bendición,Banda Sinaloense MS de Sergio Lizárraga,5249767.0,"banda,norteno,regional mexican",81.0,0.751,192973.0,0.525,0.0,1.43e-05,10.0,0.268,-5.209,tengo ganas de mirarte en este momento recordarte que eres tú la que me roba el sueño fuiste eres y serás con la que quiero siempre amanecer con la que quiero siempre despertar tú eres lo que más quiero me gusta escuchar cuando me hablas cuando tu sonrisa ilumina tu cara se asoma el deseo y en ese momento te quiero besar.. porque la verdad es que me tienes tan enamorado soy tan feliz de tenerte a mi lado solo con verte me haces suspirar eres lo mejor que me ha pasado por dios te lo juro solo en tus brazos me siento seguro y con el tiempo nada va a cambiar porque con tu amor toda la vida me quiero quedar.. me gusta escuchar cuando me hablas cuando tu sonrisa ilumina tu cara se asoma el deseo y en ese momento te quiero besar porque la verdad es que me tienes tan enamorado soy tan feliz de tenerte a mi lado solo con verte me haces suspirar eres lo mejor que me ha pasado por dios te lo juro solo en tus brazos me siento seguro y con el tiempo nada va a cambiar es que con tu amor toda la vida me quiero quedar.,1.0,0.0311,119.877,4.0,Solo Con Verte,72.0,0.663
45,0.282,Fénix,Nicky Jam,8840293.0,"latin,latin hip hop,pop,reggaeton,tropical",87.0,0.832,198707.0,0.608,0.0,0.0,6.0,0.0761,-6.042,"¿cómo tú te llama'? yo no sé ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer ¿cómo tú te llama'? yo no sé ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer óyeme mamacita, tu cuerpo y carita piel morena, lo que uno necesita (tra) mirando una chica tan bonita y pregunto por qué anda tan sólita ven dale ahí, ahí, moviendo to' eso pa' mí no importa idioma ni el país ya vámonos de aquí, que tengo algo bueno para ti una noche de aventura hay que vivir óyeme ahí, ahí, mami, vamo' a darle rumbeando y bebiendo a la ve' tú tranquila que yo te daré una noche llena de placer ¿cómo tú te llama'? yo no sé ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer yo-yo pendiente a ti, como bailas así con ese movimiento me hipnotizas me voy acercando hacia ti y te digo suave al oído escúchame, mami, yo te estoy queriendo, siento algo por dentro y tú me dices: ""estás muy loco, deja eso"" mami, yo te estoy queriendo, siento algo por dentro me muero por llevarte ¿cómo tú te llama'? yo no sé ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer ¿cómo tú te llama'? yo no sé ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer (hasta el amanecer) ¿cómo tú te llama'? yo no sé (no sé) ¿de dónde llegaste? ni pregunté lo único que sé es que quiero con usted quedarme contigo hasta el amanecer n i c k nicky-nicky-nicky jam saga whiteblack la industria inc",0.0,0.0385,94.013,4.0,Hasta el Amanecer,74.0,0.589
